,converted,lead_number,pg_view_pv,totalvisits,ttime_on_site,lead_source,last_activity,country,specialization,curr_occupation,tags,city,avail_free_copy_1,do_not_email_1,lead_origin_Landing Page Submission,lead_origin_Lead Add Form,lead_origin_Lead Import,lead_origin_Quick Add Form,reason_behind_course_Flexibility & Convenience,reason_behind_course_Other
7074,0,595322,2.0,2.0,1163.0,1,1,12,9,4,8,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7075,0,595294,2.0,2.0,437.0,1,5,12,6,3,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7076,1,595269,2.0,2.0,84.0,1,12,25,16,4,19,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7077,0,595263,5.0,5.0,459.0,3,5,12,7,3,6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7078,0,595253,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079,0,595249,2.0,2.0,293.0,1,5,12,8,4,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7080,1,595243,0.0,0.0,0.0,6,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7081,1,595237,3.0,3.0,730.0,3,5,12,10,4,19,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7082,1,595230,2.0,2.0,1534.0,1,12,12,5,5,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7083,0,595223,2.0,4.0,10.0,6,7,12,4,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7084,0,595222,5.0,5.0,461.0,3,5,12,9,4,26,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7085,1,595214,2.0,2.0,762.0,1,5,12,9,4,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7086,0,595209,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7087,0,595189,2.5,5.0,279.0,3,12,12,0,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7088,0,595182,1.5,3.0,291.0,3,5,12,16,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7089,1,595178,3.5,11.0,1290.0,7,5,12,17,5,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7090,0,595176,1.5,3.0,135.0,3,12,12,12,4,14,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7091,1,595167,1.0,2.0,662.0,6,12,12,4,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7092,0,595151,6.0,11.0,1494.0,7,12,12,9,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7093,0,595147,4.0,11.0,1996.0,1,10,12,1,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7094,1,595141,4.0,4.0,1833.0,7,12,12,11,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7095,1,595137,1.75,7.0,1058.0,1,12,12,1,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7096,1,595135,1.5,3.0,1449.0,1,12,12,7,5,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7097,0,595086,2.0,2.0,465.0,1,5,12,7,4,14,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7098,1,595075,2.67,8.0,1775.0,3,5,12,1,5,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7099,1,595073,4.0,4.0,887.0,3,5,12,7,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7100,1,595060,3.0,3.0,1738.0,3,12,12,12,4,19,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7101,0,595041,0.0,0.0,0.0,6,5,12,18,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7102,1,595012,2.0,6.0,428.0,7,5,12,12,4,19,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7103,0,595003,0.0,0.0,0.0,6,5,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7104,0,594984,4.5,9.0,78.0,1,12,12,6,4,14,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7105,1,594978,2.0,10.0,1290.0,6,12,12,17,4,19,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7106,0,594967,0.0,0.0,0.0,6,9,12,18,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7107,0,594964,2.0,2.0,29.0,3,5,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7108,1,594961,2.0,4.0,763.0,7,12,12,7,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7109,0,594949,2.0,2.0,463.0,1,12,12,11,4,23,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7110,0,594942,2.0,2.0,217.0,3,5,12,18,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7111,0,594938,2.0,2.0,90.0,1,12,12,11,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7112,0,594937,5.0,5.0,167.0,3,5,12,4,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7113,1,594936,1.5,3.0,620.0,3,12,12,8,5,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7114,0,594933,3.0,3.0,93.0,3,10,12,8,4,8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7115,0,594919,5.0,10.0,144.0,7,3,12,6,4,14,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7116,1,594910,0.0,0.0,0.0,6,3,12,18,4,19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7117,1,594884,3.0,3.0,1375.0,7,12,12,12,4,19,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7118,0,594881,2.0,2.0,1396.0,1,3,12,8,4,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7119,0,594875,2.0,2.0,247.0,1,12,12,8,4,26,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7120,1,594858,0.0,0.0,0.0,6,5,12,18,4,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7121,1,594854,4.0,4.0,1063.0,1,5,12,4,5,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7122,0,594849,1.0,1.0,258.0,1,2,35,18,4,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7123,0,594848,1.0,1.0,170.0,6,7,12,7,4,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7124,0,594837,2.0,2.0,219.0,1,5,12,9,4,14,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7125,1,594833,3.0,3.0,692.0,1,12,12,12,4,19,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7126,1,594803,4.0,4.0,1647.0,3,5,12,3,0,19,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7127,1,594796,4.0,8.0,257.0,7,5,12,4,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7128,1,594789,2.25,9.0,1115.0,7,5,12,6,5,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7129,0,594786,1.5,3.0,1599.0,6,7,12,4,4,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7130,0,594775,2.33,7.0,1139.0,1,2,12,12,4,21,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7131,0,594771,3.0,3.0,341.0,1,5,12,11,4,24,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7132,1,594769,1.0,2.0,1248.0,7,5,12,18,4,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7133,0,594761,0.0,0.0,0.0,6,9,12,18,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7134,0,594758,0.0,0.0,0.0,6,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7135,0,594757,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7136,1,594744,1.33,4.0,1115.0,1,10,12,4,5,2,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7137,1,594743,0.0,0.0,0.0,6,5,12,18,4,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7138,0,594733,0.0,0.0,0.0,6,5,12,18,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7139,0,594718,0.0,0.0,0.0,6,3,12,18,4,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7140,0,594705,4.0,4.0,73.0,1,12,12,16,4,23,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7141,0,594700,0.0,0.0,0.0,6,9,12,18,4,8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7142,0,594698,2.0,2.0,1103.0,1,12,12,8,4,24,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7143,0,594696,2.0,2.0,144.0,3,10,12,18,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7144,0,594686,3.0,3.0,36.0,3,7,12,4,5,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7145,0,594679,0.0,0.0,0.0,6,5,12,18,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7146,0,594671,1.0,1.0,290.0,1,1,12,4,4,23,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7147,0,594655,2.5,5.0,168.0,7,5,33,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148,0,594650,0.0,0.0,0.0,6,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7149,0,594647,2.0,2.0,410.0,1,2,12,4,4,26,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7150,1,594646,6.0,8.0,735.0,3,5,12,16,5,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7151,0,594641,0.0,0.0,0.0,6,3,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7152,0,594636,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7153,0,594630,4.0,11.0,340.0,7,3,12,9,4,8,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7154,0,594622,1.5,3.0,88.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7155,0,594617,3.0,3.0,515.0,1,5,12,7,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7156,1,594596,5.0,5.0,1295.0,1,5,12,0,3,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7157,0,594594,1.5,3.0,1795.0,6,9,12,4,4,8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7158,0,594589,0.0,0.0,0.0,6,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7159,1,594584,3.0,3.0,1190.0,3,12,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7160,0,594569,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7161,0,594568,5.0,5.0,623.0,7,2,12,9,4,14,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7162,0,594553,3.0,3.0,62.0,3,3,12,7,4,8,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7163,0,594547,3.0,3.0,204.0,1,9,12,10,4,24,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7164,0,594532,0.0,0.0,0.0,6,3,12,18,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7165,1,594531,2.0,2.0,111.0,1,5,12,5,5,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7166,1,594523,4.0,4.0,752.0,3,5,12,4,5,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7167,1,594521,2.0,2.0,1441.0,1,12,12,8,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7168,0,594506,0.0,0.0,0.0,6,5,12,10,5,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7169,0,594504,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7170,1,594496,2.5,10.0,932.0,3,10,12,1,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7171,1,594486,1.0,2.0,869.0,7,12,12,12,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7172,1,594482,4.0,4.0,1529.0,3,5,12,10,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7173,0,594464,0.0,0.0,0.0,6,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7174,1,594456,0.0,0.0,0.0,10,12,12,18,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7175,1,594447,1.0,1.0,1186.0,6,12,12,12,4,26,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7176,1,594428,5.0,5.0,484.0,1,12,12,0,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7177,1,594411,1.0,2.0,837.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7178,1,594407,1.5,3.0,1228.0,7,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7179,0,594406,4.0,4.0,228.0,3,10,12,16,4,20,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7180,0,594404,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7181,0,594400,1.5,3.0,1314.0,3,3,12,18,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7182,1,594393,4.0,4.0,1098.0,3,5,12,4,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7183,0,594387,0.0,0.0,0.0,6,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7184,0,594381,2.5,5.0,124.0,1,10,12,7,4,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7185,0,594377,1.0,1.0,419.0,1,1,12,7,4,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7186,1,594374,2.0,2.0,861.0,1,5,12,5,1,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7187,1,594369,1.0,1.0,938.0,10,5,12,7,5,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7188,1,594367,1.25,5.0,306.0,1,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7189,1,594366,4.0,4.0,699.0,3,12,12,8,4,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7190,1,594361,2.0,4.0,666.0,3,12,12,7,4,26,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7191,0,594343,2.0,2.0,1107.0,1,5,12,10,5,14,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7192,0,594334,2.5,5.0,98.0,3,7,12,5,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7193,1,594329,3.0,3.0,1839.0,3,5,12,10,5,19,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7194,0,594301,0.0,0.0,0.0,6,3,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7195,1,594251,2.0,2.0,932.0,1,5,12,12,4,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7196,0,594241,1.0,1.0,86.0,1,1,12,7,4,8,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7197,0,594221,1.5,3.0,89.0,7,5,12,0,3,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7198,0,594222,2.0,2.0,37.0,1,9,12,8,3,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7199,1,594218,3.0,3.0,1348.0,1,5,12,7,4,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7200,0,594179,1.0,1.0,150.0,3,1,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7201,0,594161,2.0,2.0,712.0,1,12,12,5,4,22,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7202,1,594160,2.0,2.0,1764.0,1,5,12,7,4,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7203,0,594150,3.0,3.0,287.0,3,5,12,4,4,24,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7204,1,594137,5.0,5.0,1816.0,1,10,12,16,4,26,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7205,0,594128,0.0,0.0,0.0,6,5,12,18,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7206,0,594120,5.0,5.0,244.0,7,12,12,11,4,21,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7207,0,594111,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7208,1,594108,0.0,0.0,0.0,10,5,12,18,4,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7209,0,594106,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7210,0,594102,6.0,6.0,1403.0,1,14,1,16,4,12,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7211,1,594089,1.0,1.0,884.0,10,5,12,4,5,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7212,1,594083,4.0,4.0,3.0,7,12,12,17,5,19,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7213,0,594072,2.0,4.0,60.0,1,10,12,0,4,4,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7214,1,594063,0.0,0.0,0.0,10,5,12,18,5,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7215,1,594057,1.0,2.0,1599.0,3,12,12,16,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7216,1,594049,2.0,2.0,1508.0,3,12,12,7,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7217,0,594048,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7218,0,594041,2.0,2.0,150.0,1,12,12,4,4,14,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7219,1,594038,1.0,1.0,1162.0,14,12,12,18,4,26,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7220,1,594037,4.0,4.0,1606.0,1,5,12,7,4,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7221,0,594035,2.0,4.0,30.0,3,9,12,8,4,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7222,1,594031,0.0,0.0,0.0,14,5,12,18,4,26,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7223,0,594029,3.0,3.0,193.0,1,9,12,4,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7224,0,594024,5.0,5.0,497.0,3,14,12,2,4,6,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7225,0,594010,1.5,3.0,178.0,1,12,34,4,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7226,0,594003,0.0,0.0,0.0,6,9,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7227,1,593999,5.0,5.0,1184.0,7,12,12,12,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7228,1,593992,2.0,2.0,1265.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7229,1,593990,4.0,4.0,1216.0,7,12,12,12,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7230,1,593985,5.0,5.0,253.0,1,5,12,16,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7231,1,593980,0.0,0.0,0.0,6,9,12,16,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7232,0,593977,2.0,2.0,79.0,1,9,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7233,0,593968,2.0,2.0,338.0,1,3,12,4,4,12,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7234,1,593962,1.0,1.0,1058.0,14,5,12,12,4,19,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7235,1,593961,0.0,0.0,0.0,6,12,12,10,4,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7236,1,593953,3.0,3.0,1298.0,1,12,12,16,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7237,0,593946,6.0,6.0,1439.0,7,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7238,1,593945,2.5,5.0,1062.0,1,5,12,7,4,19,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7239,1,593929,0.0,0.0,0.0,10,12,12,18,4,26,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7240,1,593916,2.0,10.0,1324.0,1,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7241,0,593913,1.0,1.0,42.0,1,1,12,7,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7242,0,593909,1.0,1.0,192.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7243,1,593891,2.5,5.0,1135.0,7,5,12,18,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7244,1,593876,1.5,3.0,177.0,1,12,12,12,4,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7245,1,593872,3.67,11.0,1914.0,7,12,12,1,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7246,0,593868,3.0,3.0,190.0,6,9,12,1,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7247,0,593866,2.0,2.0,126.0,1,1,12,4,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7248,0,593865,3.0,3.0,504.0,7,1,12,18,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7249,1,593864,0.0,0.0,0.0,6,12,12,7,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7250,1,593860,4.0,4.0,816.0,7,12,12,10,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7251,0,593857,1.0,1.0,233.0,7,1,12,18,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7252,0,593852,5.0,5.0,132.0,3,12,12,4,4,24,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7253,1,593850,0.0,0.0,0.0,10,12,12,18,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7254,0,593834,2.0,2.0,269.0,3,12,12,1,4,14,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7255,0,593831,0.0,0.0,0.0,6,5,12,18,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7256,0,593828,0.0,0.0,0.0,6,5,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7257,0,593829,3.0,3.0,1613.0,1,5,12,1,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7258,0,593827,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7259,1,593824,4.0,4.0,1500.0,3,12,12,8,4,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7260,0,593818,2.0,4.0,188.0,3,5,12,17,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7261,0,593816,6.0,6.0,360.0,7,12,12,7,4,26,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7262,0,593806,2.5,5.0,535.0,7,10,12,17,4,12,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7263,1,593802,0.0,0.0,0.0,6,5,12,18,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7264,0,593801,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7265,1,593795,6.0,7.0,1424.0,1,12,12,0,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7266,0,593790,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7267,1,593789,5.0,10.0,1360.0,1,5,12,17,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7268,1,593786,1.67,5.0,1457.0,1,12,12,4,4,19,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7269,0,593781,3.0,3.0,144.0,3,1,12,10,4,14,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7270,1,593767,1.0,2.0,1809.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7271,0,593765,2.0,2.0,70.0,3,12,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7272,0,593761,1.0,2.0,772.0,3,12,12,18,4,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7273,1,593710,1.4,7.0,1762.0,1,9,12,4,3,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7274,0,593701,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7275,0,593680,3.0,6.0,55.0,1,5,12,8,4,26,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7276,0,593671,1.5,3.0,641.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7277,0,593665,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7278,0,593658,3.0,9.0,1187.0,1,3,12,9,4,23,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7279,0,593651,3.0,3.0,1195.0,7,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7280,0,593625,1.5,3.0,195.0,7,5,12,11,4,21,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7281,0,593596,1.0,1.0,237.0,1,2,12,7,4,23,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
